scenario,draw,radial_index,radius_lo_arcsec,radius_hi_arcsec,q_shape_proxy,delta_uv,star_clipped_fraction,h2_clipped_fraction,hi_clipped_fraction
star_plus_co_correlated_control,198,4,45,55,-0.128773808,0.99902612,0,0,0
star_plus_co_correlated_control,198,5,55,65,-0.2132525454,0.9996153265,0,0,0
star_co_plus_hi_ctl01,198,0,5,15,-0.06012392162,0.7321353298,0,0,0
star_co_plus_hi_ctl01,198,1,15,25,-0.04371870102,0.7000786741,0,0,0
star_co_plus_hi_ctl01,198,2,25,35,0.02966323393,0.8695488569,0,0,0
star_co_plus_hi_ctl01,198,3,35,45,-0.009009884019,0.9448424557,0,0,0
star_co_plus_hi_ctl01,198,4,45,55,-0.1396013542,0.99902612,0,0,0
star_co_plus_hi_ctl01,198,5,55,65,-0.2367954805,0.9996153265,0,0,0
star_co_plus_hi_ctl10,198,0,5,15,-0.05999388539,0.7321353298,0,0,0
star_co_plus_hi_ctl10,198,1,15,25,-0.04185929037,0.7000786741,0,0,0
star_co_plus_hi_ctl10,198,2,25,35,0.03021523772,0.8695488569,0,0,0
star_co_plus_hi_ctl10,198,3,35,45,-0.007430429926,0.9448424557,0,0,0
star_co_plus_hi_ctl10,198,4,45,55,-0.141041452,0.99902612,0,0,0
star_co_plus_hi_ctl10,198,5,55,65,-0.2378152997,0.9996153265,0,0,0
star_co_plus_hi_ctl49,198,0,5,15,-0.05977070132,0.7321353298,0,0,0
star_co_plus_hi_ctl49,198,1,15,25,-0.0386662429,0.7000786741,0,0,0
star_co_plus_hi_ctl49,198,2,25,35,0.0311615664,0.8695488569,0,0,0
star_co_plus_hi_ctl49,198,3,35,45,-0.004685368231,0.9448424557,0,0,0
star_co_plus_hi_ctl49,198,4,45,55,-0.1435496633,0.99902612,0,0,0
star_co_plus_hi_ctl49,198,5,55,65,-0.2395551126,0.9996153265,0,0,0
star_only,199,0,5,15,-0.06082559807,0.7428704082,0,0,0
star_only,199,1,15,25,-0.03218113011,0.9161350836,0,0,0
star_only,199,2,25,35,0.03431981108,0.9113541029,0,0,0
star_only,199,3,35,45,0.02733254915,0.9419760133,0,0,0
star_only,199,4,45,55,-0.124024619,0.9766047279,0,0,0
star_only,199,5,55,65,-0.2784192179,0.8286286821,0,0,0
co_independent_only,199,0,5,15,-0.05946751674,0.7770716789,0,0.002845759818,0
co_independent_only,199,1,15,25,-0.03640916941,0.8923255771,0,0.002845759818,0
co_independent_only,199,2,25,35,0.03393086304,0.931726178,0,0.002845759818,0
co_independent_only,199,3,35,45,0.02243233464,0.9986816763,0,0.002845759818,0
co_independent_only,199,4,45,55,-0.04304009592,0.9343224355,0,0.002845759818,0
co_independent_only,199,5,55,65,-0.09993712475,0.9762370048,0,0.002845759818,0
star_plus_co_independent,199,0,5,15,-0.06001998135,0.7428704082,0,0.002845759818,0
star_plus_co_independent,199,1,15,25,-0.03229107037,0.9161350836,0,0.002845759818,0
star_plus_co_independent,199,2,25,35,0.03345352389,0.9113541029,0,0.002845759818,0
star_plus_co_independent,199,3,35,45,0.02508294542,0.9419760133,0,0.002845759818,0
star_plus_co_independent,199,4,45,55,-0.126599862,0.9766047279,0,0.002845759818,0
star_plus_co_independent,199,5,55,65,-0.2819647395,0.8286286821,0,0.002845759818,0
star_plus_co_correlated_control,199,0,5,15,-0.06177220155,0.7428704082,0,0.02788844622,0
star_plus_co_correlated_control,199,1,15,25,-0.03305414819,0.9161350836,0,0.02788844622,0
star_plus_co_correlated_control,199,2,25,35,0.0361335347,0.9113541029,0,0.02788844622,0
star_plus_co_correlated_control,199,3,35,45,0.02656993473,0.9419760133,0,0.02788844622,0
star_plus_co_correlated_control,199,4,45,55,-0.1259098311,0.9766047279,0,0.02788844622,0
star_plus_co_correlated_control,199,5,55,65,-0.286536001,0.8286286821,0,0.02788844622,0
star_co_plus_hi_ctl01,199,0,5,15,-0.05987883662,0.7428704082,0,0.002845759818,0
star_co_plus_hi_ctl01,199,1,15,25,-0.03214377602,0.9161350836,0,0.002845759818,0
star_co_plus_hi_ctl01,199,2,25,35,0.03316374112,0.9113541029,0,0.002845759818,0
star_co_plus_hi_ctl01,199,3,35,45,0.02549003793,0.9419760133,0,0.002845759818,0
star_co_plus_hi_ctl01,199,4,45,55,-0.127217795,0.9766047279,0,0.002845759818,0
star_co_plus_hi_ctl01,199,5,55,65,-0.2824621191,0.8286286821,0,0.002845759818,0
star_co_plus_hi_ctl10,199,0,5,15,-0.05949882314,0.7428704082,0,0.002845759818,0
star_co_plus_hi_ctl10,199,1,15,25,-0.03174733724,0.9161350836,0,0.002845759818,0
star_co_plus_hi_ctl10,199,2,25,35,0.03238570821,0.9113541029,0,0.002845759818,0
star_co_plus_hi_ctl10,199,3,35,45,0.02658547026,0.9419760133,0,0.002845759818,0
star_co_plus_hi_ctl10,199,4,45,55,-0.1288906791,0.9766047279,0,0.002845759818,0
star_co_plus_hi_ctl10,199,5,55,65,-0.2838038238,0.8286286821,0,0.002845759818,0
star_co_plus_hi_ctl49,199,0,5,15,-0.05884922011,0.7428704082,0,0.002845759818,0
star_co_plus_hi_ctl49,199,1,15,25,-0.03107010157,0.9161350836,0,0.002845759818,0
star_co_plus_hi_ctl49,199,2,25,35,0.03106621806,0.9113541029,0,0.002845759818,0
star_co_plus_hi_ctl49,199,3,35,45,0.02845596597,0.9419760133,0,0.002845759818,0
star_co_plus_hi_ctl49,199,4,45,55,-0.1318569636,0.9766047279,0,0.002845759818,0
star_co_plus_hi_ctl49,199,5,55,65,-0.2837694913,0.8286286821,0,0.002845759818,0
star_only,200,0,5,15,-0.06054300703,0.7859336744,0,0,0
star_only,200,1,15,25,-0.03699194201,0.9136261439,0,0,0
star_only,200,2,25,35,0.03461128652,0.9067329009,0,0,0
star_only,200,3,35,45,0.02419522819,0.9955873841,0,0,0
star_only,200,4,45,55,-0.05520659017,0.9618018195,0,0,0
star_only,200,5,55,65,-0.1047714964,0.9596693281,0,0,0
co_independent_only,200,0,5,15,-0.0626670426,0.7770716789,0,0,0
co_independent_only,200,1,15,25,-0.03854183201,0.8923255771,0,0,0
co_independent_only,200,2,25,35,0.03095979989,0.931726178,0,0,0
co_independent_only,200,3,35,45,0.01798012439,0.9986816763,0,0,0
co_independent_only,200,4,45,55,-0.0431072992,0.9343224355,0,0,0
co_independent_only,200,5,55,65,-0.09696480124,0.9762370048,0,0,0
star_plus_co_independent,200,0,5,15,-0.06295548546,0.7859336744,0,0,0
star_plus_co_independent,200,1,15,25,-0.03936399399,0.9136261439,0,0,0
star_plus_co_independent,200,2,25,35,0.03054578887,0.9067329009,0,0,0
star_plus_co_independent,200,3,35,45,0.0175261226,0.9955873841,0,0,0
star_plus_co_independent,200,4,45,55,-0.05822238546,0.9618018195,0,0,0
star_plus_co_independent,200,5,55,65,-0.1025673127,0.9596693281,0,0,0
star_plus_co_correlated_control,200,0,5,15,-0.06027730475,0.7859336744,0,0,0
star_plus_co_correlated_control,200,1,15,25,-0.03662803842,0.9136261439,0,0,0
star_plus_co_correlated_control,200,2,25,35,0.03404133902,0.9067329009,0,0,0
star_plus_co_correlated_control,200,3,35,45,0.02443007744,0.9955873841,0,0,0
star_plus_co_correlated_control,200,4,45,55,-0.05499196946,0.9618018195,0,0,0
star_plus_co_correlated_control,200,5,55,65,-0.1041549737,0.9596693281,0,0,0
star_co_plus_hi_ctl01,200,0,5,15,-0.06264150233,0.7859336744,0,0,0
star_co_plus_hi_ctl01,200,1,15,25,-0.03891150711,0.9136261439,0,0,0
star_co_plus_hi_ctl01,200,2,25,35,0.0299192166,0.9067329009,0,0,0
star_co_plus_hi_ctl01,200,3,35,45,0.01813429836,0.9955873841,0,0,0
star_co_plus_hi_ctl01,200,4,45,55,-0.05793360555,0.9618018195,0,0,0
star_co_plus_hi_ctl01,200,5,55,65,-0.1016407412,0.9596693281,0,0,0
star_co_plus_hi_ctl10,200,0,5,15,-0.06179556373,0.7859336744,0,0,0
star_co_plus_hi_ctl10,200,1,15,25,-0.0376920591,0.9136261439,0,0,0
star_co_plus_hi_ctl10,200,2,25,35,0.02822973441,0.9067329009,0,0,0
star_co_plus_hi_ctl10,200,3,35,45,0.01977450311,0.9955873841,0,0,0
star_co_plus_hi_ctl10,200,4,45,55,-0.05784692443,0.9618018195,0,0,0
star_co_plus_hi_ctl10,200,5,55,65,-0.09914168353,0.9596693281,0,0,0
star_co_plus_hi_ctl49,200,0,5,15,-0.06034753309,0.7859336744,0,0,0
star_co_plus_hi_ctl49,200,1,15,25,-0.03559518667,0.9136261439,0,0,0
star_co_plus_hi_ctl49,200,2,25,35,0.02533315005,0.9067329009,0,0,0
star_co_plus_hi_ctl49,200,3,35,45,0.02258771132,0.9955873841,0,0,0
star_co_plus_hi_ctl49,200,4,45,55,-0.0582326463,0.9618018195,0,0,0
star_co_plus_hi_ctl49,200,5,55,65,-0.09613869361,0.9596693281,0,0,0
star_only,201,0,5,15,-0.05973705231,0.7833249298,0.001707455891,0,0
star_only,201,1,15,25,-0.03766840083,0.8870957051,0.001707455891,0,0
star_only,201,2,25,35,0.03372916953,0.937004544,0.001707455891,0,0
star_only,201,3,35,45,0.01213555926,0.9857756699,0.001707455891,0,0
star_only,201,4,45,55,-0.09737856543,0.9999542587,0.001707455891,0,0
star_only,201,5,55,65,-0.2185206037,0.9847967631,0.001707455891,0,0
co_independent_only,201,0,5,15,-0.06102724204,0.7770716789,0,0,0
co_independent_only,201,1,15,25,-0.03854847153,0.8923255771,0,0,0
co_independent_only,201,2,25,35,0.02876114399,0.931726178,0,0,0
co_independent_only,201,3,35,45,0.02406708889,0.9986816763,0,0,0
co_independent_only,201,4,45,55,-0.04014860815,0.9343224355,0,0,0
co_independent_only,201,5,55,65,-0.094707302,0.9762370048,0,0,0
star_plus_co_independent,201,0,5,15,-0.06036693428,0.7833249298,0.001707455891,0,0
star_plus_co_independent,201,1,15,25,-0.04004417192,0.8870957051,0.001707455891,0,0
star_plus_co_independent,201,2,25,35,0.02882989717,0.937004544,0.001707455891,0,0
star_plus_co_independent,201,3,35,45,0.01059323572,0.9857756699,0.001707455891,0,0
star_plus_co_independent,201,4,45,55,-0.09952058805,0.9999542587,0.001707455891,0,0
star_plus_co_independent,201,5,55,65,-0.2196373009,0.9847967631,0.001707455891,0,0
star_plus_co_correlated_control,201,0,5,15,-0.0587796971,0.7833249298,0.001707455891,0,0
star_plus_co_correlated_control,201,1,15,25,-0.0362874358,0.8870957051,0.001707455891,0,0
star_plus_co_correlated_control,201,2,25,35,0.03155239296,0.937004544,0.001707455891,0,0
star_plus_co_correlated_control,201,3,35,45,0.01320320926,0.9857756699,0.001707455891,0,0
star_plus_co_correlated_control,201,4,45,55,-0.09591259792,0.9999542587,0.001707455891,0,0
star_plus_co_correlated_control,201,5,55,65,-0.2127334258,0.9847967631,0.001707455891,0,0
star_co_plus_hi_ctl01,201,0,5,15,-0.06009420114,0.7833249298,0.001707455891,0,0
star_co_plus_hi_ctl01,201,1,15,25,-0.04015116587,0.8870957051,0.001707455891,0,0
star_co_plus_hi_ctl01,201,2,25,35,0.02871574537,0.937004544,0.001707455891,0,0
star_co_plus_hi_ctl01,201,3,35,45,0.01034111926,0.9857756699,0.001707455891,0,0
star_co_plus_hi_ctl01,201,4,45,55,-0.0989336889,0.9999542587,0.001707455891,0,0
star_co_plus_hi_ctl01,201,5,55,65,-0.219783762,0.9847967631,0.001707455891,0,0
star_co_plus_hi_ctl10,201,0,5,15,-0.05936187866,0.7833249298,0.001707455891,0,0
star_co_plus_hi_ctl10,201,1,15,25,-0.04043845479,0.8870957051,0.001707455891,0,0
star_co_plus_hi_ctl10,201,2,25,35,0.02840930784,0.937004544,0.001707455891,0,0
star_co_plus_hi_ctl10,201,3,35,45,0.009664649378,0.9857756699,0.001707455891,0,0
star_co_plus_hi_ctl10,201,4,45,55,-0.09735824135,0.9999542587,0.001707455891,0,0
star_co_plus_hi_ctl10,201,5,55,65,-0.219386918,0.9847967631,0.001707455891,0,0
star_co_plus_hi_ctl49,201,0,5,15,-0.05811666105,0.7833249298,0.001707455891,0,0
star_co_plus_hi_ctl49,201,1,15,25,-0.04092694177,0.8870957051,0.001707455891,0,0
star_co_plus_hi_ctl49,201,2,25,35,0.0276833073,0.937004544,0.001707455891,0,0
star_co_plus_hi_ctl49,201,3,35,45,0.008516051338,0.9857756699,0.001707455891,0,0
star_co_plus_hi_ctl49,201,4,45,55,-0.09577651719,0.9999542587,0.001707455891,0,0
star_co_plus_hi_ctl49,201,5,55,65,-0.2163847588,0.9847967631,0.001707455891,0,0
star_only,202,0,5,15,-0.06111853038,0.7641254132,0,0,0
star_only,202,1,15,25,-0.03442547717,0.897613953,0,0,0
star_only,202,2,25,35,0.03462555616,0.8775198663,0,0,0
star_only,202,3,35,45,0.02047177013,0.9527665157,0,0,0
star_only,202,4,45,55,-0.04240203641,0.9903502818,0,0,0
star_only,202,5,55,65,-0.08806534604,0.9928646894,0,0,0
co_independent_only,202,0,5,15,-0.06048557496,0.7770716789,0,0.009106431417,0
co_independent_only,202,1,15,25,-0.03706127366,0.8923255771,0,0.009106431417,0
co_independent_only,202,2,25,35,0.03318644736,0.931726178,0,0.009106431417,0
co_independent_only,202,3,35,45,0.02547396061,0.9986816763,0,0.009106431417,0
co_independent_only,202,4,45,55,-0.04240754447,0.9343224355,0,0.009106431417,0
co_independent_only,202,5,55,65,-0.1018375731,0.9762370048,0,0.009106431417,0
star_plus_co_independent,202,0,5,15,-0.06142570803,0.7641254132,0,0.009106431417,0
star_plus_co_independent,202,1,15,25,-0.03521654479,0.897613953,0,0.009106431417,0
star_plus_co_independent,202,2,25,35,0.03294563624,0.8775198663,0,0.009106431417,0
star_plus_co_independent,202,3,35,45,0.02212223387,0.9527665157,0,0.009106431417,0
star_plus_co_independent,202,4,45,55,-0.04480069837,0.9903502818,0,0.009106431417,0
star_plus_co_independent,202,5,55,65,-0.09095777556,0.9928646894,0,0.009106431417,0
star_plus_co_correlated_control,202,0,5,15,-0.0607584709,0.7641254132,0,0,0
star_plus_co_correlated_control,202,1,15,25,-0.03396864755,0.897613953,0,0,0
star_plus_co_correlated_control,202,2,25,35,0.03386236583,0.8775198663,0,0,0
star_plus_co_correlated_control,202,3,35,45,0.02081342137,0.9527665157,0,0,0
star_plus_co_correlated_control,202,4,45,55,-0.04219207838,0.9903502818,0,0,0
star_plus_co_correlated_control,202,5,55,65,-0.08744192605,0.9928646894,0,0,0
star_co_plus_hi_ctl01,202,0,5,15,-0.0613448605,0.7641254132,0,0.009106431417,0
star_co_plus_hi_ctl01,202,1,15,25,-0.03509256409,0.897613953,0,0.009106431417,0
star_co_plus_hi_ctl01,202,2,25,35,0.03308374282,0.8775198663,0,0.009106431417,0
star_co_plus_hi_ctl01,202,3,35,45,0.02153383039,0.9527665157,0,0.009106431417,0
star_co_plus_hi_ctl01,202,4,45,55,-0.0444106481,0.9903502818,0,0.009106431417,0
star_co_plus_hi_ctl01,202,5,55,65,-0.09137688931,0.9928646894,0,0.009106431417,0
star_co_plus_hi_ctl10,202,0,5,15,-0.06112750064,0.7641254132,0,0.009106431417,0
star_co_plus_hi_ctl10,202,1,15,25,-0.03475937326,0.897613953,0,0.009106431417,0
star_co_plus_hi_ctl10,202,2,25,35,0.03336769778,0.8775198663,0,0.009106431417,0
star_co_plus_hi_ctl10,202,3,35,45,0.02032565726,0.9527665157,0,0.009106431417,0
star_co_plus_hi_ctl10,202,4,45,55,-0.04335393021,0.9903502818,0,0.009106431417,0
star_co_plus_hi_ctl10,202,5,55,65,-0.09259125096,0.9928646894,0,0.009106431417,0
star_co_plus_hi_ctl49,202,0,5,15,-0.06075698944,0.7641254132,0,0.009106431417,0
star_co_plus_hi_ctl49,202,1,15,25,-0.0341918653,0.897613953,0,0.009106431417,0
star_co_plus_hi_ctl49,202,2,25,35,0.03379640557,0.8775198663,0,0.009106431417,0
star_co_plus_hi_ctl49,202,3,35,45,0.01825482325,0.9527665157,0,0.009106431417,0
star_co_plus_hi_ctl49,202,4,45,55,-0.04340655282,0.9903502818,0,0.009106431417,0
star_co_plus_hi_ctl49,202,5,55,65,-0.09467102712,0.9928646894,0,0.009106431417,0
star_only,203,0,5,15,-0.05910830047,0.8190175575,0,0,0
star_only,203,1,15,25,-0.04182684543,0.9391780374,0,0,0
star_only,203,2,25,35,0.0343468729,0.9999995991,0,0,0
star_only,203,3,35,45,0.03729107981,0.8896954425,0,0,0
star_only,203,4,45,55,-0.02503695973,0.8335416387,0,0,0
star_only,203,5,55,65,0.007099738421,0.9749325143,0,0,0
co_independent_only,203,0,5,15,-0.06225368623,0.7770716789,0,0,0
co_independent_only,203,1,15,25,-0.03622527276,0.8923255771,0,0,0
co_independent_only,203,2,25,35,0.03772091117,0.931726178,0,0,0
co_independent_only,203,3,35,45,0.02582836377,0.9986816763,0,0,0
co_independent_only,203,4,45,55,-0.0437761228,0.9343224355,0,0,0
co_independent_only,203,5,55,65,-0.1119400472,0.9762370048,0,0,0
star_plus_co_independent,203,0,5,15,-0.0610519071,0.8190175575,0,0,0
star_plus_co_independent,203,1,15,25,-0.04274267528,0.9391780374,0,0,0
star_plus_co_independent,203,2,25,35,0.03698509605,0.9999995991,0,0,0
star_plus_co_independent,203,3,35,45,0.036628505,0.8896954425,0,0,0
star_plus_co_independent,203,4,45,55,-0.02915258238,0.8335416387,0,0,0
star_plus_co_independent,203,5,55,65,-0.00595340519,0.9749325143,0,0,0
star_plus_co_correlated_control,203,0,5,15,-0.05754202731,0.8190175575,0,0,0
star_plus_co_correlated_control,203,1,15,25,-0.03929534418,0.9391780374,0,0,0
star_plus_co_correlated_control,203,2,25,35,0.03099101884,0.9999995991,0,0,0
star_plus_co_correlated_control,203,3,35,45,0.03809377047,0.8896954425,0,0,0
star_plus_co_correlated_control,203,4,45,55,-0.02457041963,0.8335416387,0,0,0
star_plus_co_correlated_control,203,5,55,65,0.0042388273,0.9749325143,0,0,0
star_co_plus_hi_ctl01,203,0,5,15,-0.06109628189,0.8190175575,0,0,0
star_co_plus_hi_ctl01,203,1,15,25,-0.04240836712,0.9391780374,0,0,0
star_co_plus_hi_ctl01,203,2,25,35,0.03751020226,0.9999995991,0,0,0
star_co_plus_hi_ctl01,203,3,35,45,0.03651232934,0.8896954425,0,0,0
star_co_plus_hi_ctl01,203,4,45,55,-0.02922957508,0.8335416387,0,0,0
star_co_plus_hi_ctl01,203,5,55,65,-0.006735421361,0.9749325143,0,0,0
star_co_plus_hi_ctl10,203,0,5,15,-0.06121573761,0.8190175575,0,0,0
star_co_plus_hi_ctl10,203,1,15,25,-0.04151019786,0.9391780374,0,0,0
star_co_plus_hi_ctl10,203,2,25,35,0.03892342097,0.9999995991,0,0,0
star_co_plus_hi_ctl10,203,3,35,45,0.03620042805,0.8896954425,0,0,0
star_co_plus_hi_ctl10,203,4,45,55,-0.02943682287,0.8335416387,0,0,0
star_co_plus_hi_ctl10,203,5,55,65,-0.006720605379,0.9749325143,0,0,0
star_co_plus_hi_ctl49,203,0,5,15,-0.06141987738,0.8190175575,0,0,0
star_co_plus_hi_ctl49,203,1,15,25,-0.0399812711,0.9391780374,0,0,0
star_co_plus_hi_ctl49,203,2,25,35,0.04133732535,0.9999995991,0,0,0
star_co_plus_hi_ctl49,203,3,35,45,0.03544754967,0.8896954425,0,0,0
star_co_plus_hi_ctl49,203,4,45,55,-0.0297909212,0.8335416387,0,0,0
star_co_plus_hi_ctl49,203,5,55,65,-0.01198891802,0.9749325143,0,0,0
star_only,204,0,5,15,-0.05679010241,0.7511799961,0.01195219124,0,0
star_only,204,1,15,25,-0.04266198951,0.6053072806,0.01195219124,0,0
star_only,204,2,25,35,0.03096358231,0.9427622454,0.01195219124,0,0
star_only,204,3,35,45,0.03865803105,0.8201902665,0.01195219124,0,0
star_only,204,4,45,55,-0.009023862907,0.8018054231,0.01195219124,0,0
star_only,204,5,55,65,-0.02308120878,0.925518481,0.01195219124,0,0
co_independent_only,204,0,5,15,-0.06032201676,0.7770716789,0,0.004553215709,0
co_independent_only,204,1,15,25,-0.03501360708,0.8923255771,0,0.004553215709,0
co_independent_only,204,2,25,35,0.03663212549,0.931726178,0,0.004553215709,0
co_independent_only,204,3,35,45,0.02796578173,0.9986816763,0,0.004553215709,0
co_independent_only,204,4,45,55,-0.0393019646,0.9343224355,0,0.004553215709,0
co_independent_only,204,5,55,65,-0.1033793882,0.9762370048,0,0.004553215709,0
star_plus_co_independent,204,0,5,15,-0.0571249662,0.7511799961,0.01195219124,0.004553215709,0
star_plus_co_independent,204,1,15,25,-0.04229890151,0.6053072806,0.01195219124,0.004553215709,0
star_plus_co_independent,204,2,25,35,0.03248836053,0.9427622454,0.01195219124,0.004553215709,0
star_plus_co_independent,204,3,35,45,0.04229929605,0.8201902665,0.01195219124,0.004553215709,0
star_plus_co_independent,204,4,45,55,-0.008078729231,0.8018054231,0.01195219124,0.004553215709,0
star_plus_co_independent,204,5,55,65,-0.02744974017,0.925518481,0.01195219124,0.004553215709,0
star_plus_co_correlated_control,204,0,5,15,-0.05595311467,0.7511799961,0.01195219124,0,0
star_plus_co_correlated_control,204,1,15,25,-0.04122561014,0.6053072806,0.01195219124,0,0
star_plus_co_correlated_control,204,2,25,35,0.02901227337,0.9427622454,0.01195219124,0,0
star_plus_co_correlated_control,204,3,35,45,0.03905970713,0.8201902665,0.01195219124,0,0
star_plus_co_correlated_control,204,4,45,55,-0.008997673591,0.8018054231,0.01195219124,0,0
star_plus_co_correlated_control,204,5,55,65,-0.02361211401,0.925518481,0.01195219124,0,0
star_co_plus_hi_ctl01,204,0,5,15,-0.05728004441,0.7511799961,0.01195219124,0.004553215709,0
star_co_plus_hi_ctl01,204,1,15,25,-0.04286449104,0.6053072806,0.01195219124,0.004553215709,0
star_co_plus_hi_ctl01,204,2,25,35,0.03279837703,0.9427622454,0.01195219124,0.004553215709,0
star_co_plus_hi_ctl01,204,3,35,45,0.04147250642,0.8201902665,0.01195219124,0.004553215709,0
star_co_plus_hi_ctl01,204,4,45,55,-0.008658080306,0.8018054231,0.01195219124,0.004553215709,0
star_co_plus_hi_ctl01,204,5,55,65,-0.02809267112,0.925518481,0.01195219124,0.004553215709,0
star_co_plus_hi_ctl10,204,0,5,15,-0.05769691841,0.7511799961,0.01195219124,0.004553215709,0
star_co_plus_hi_ctl10,204,1,15,25,-0.04438620215,0.6053072806,0.01195219124,0.004553215709,0
star_co_plus_hi_ctl10,204,2,25,35,0.03363158644,0.9427622454,0.01195219124,0.004553215709,0
star_co_plus_hi_ctl10,204,3,35,45,0.03924412892,0.8201902665,0.01195219124,0.004553215709,0
star_co_plus_hi_ctl10,204,4,45,55,-0.01021955762,0.8018054231,0.01195219124,0.004553215709,0
star_co_plus_hi_ctl10,204,5,55,65,-0.02981991132,0.925518481,0.01195219124,0.004553215709,0
star_co_plus_hi_ctl49,204,0,5,15,-0.05840733436,0.7511799961,0.01195219124,0.004553215709,0
star_co_plus_hi_ctl49,204,1,15,25,-0.04698387995,0.6053072806,0.01195219124,0.004553215709,0
star_co_plus_hi_ctl49,204,2,25,35,0.03508107622,0.9427622454,0.01195219124,0.004553215709,0
star_co_plus_hi_ctl49,204,3,35,45,0.03542692252,0.8201902665,0.01195219124,0.004553215709,0
