scenario,draw,harmonic,beam_mode,q_shape_proxy,delta_uv,determinant_norm,minimum_role_pixels,phase_anchor_rad,phase_anchor_deg,phase_amplitude,flux_phase_anchor_deg,phase_estimator_difference_deg,phase_delta_from_baseline_deg,star_clipped_fraction,h2_clipped_fraction,hi_clipped_fraction
star_only,230,1,1,-0.09710211111,0.9589038885,0.01260103982,3,-0.05158876536,-2.955818526,0.3364731461,15.16490961,18.12072814,6.280084877,0.001138303927,0,0
star_only,230,2,0,0.1077141698,0.9999958049,0.3116911404,3,1.480741089,84.84021497,0.5156771904,84.49903446,0.3411805097,0.142922433,0.001138303927,0,0
star_only,230,2,1,0.1372104024,0.9798748574,0.01614641126,3,1.480741089,84.84021497,0.5156771904,84.49903446,0.3411805097,0.142922433,0.001138303927,0,0
co_independent_only,230,1,0,-0.002286179754,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.002276607854,0
co_independent_only,230,1,1,-0.06629028425,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.002276607854,0
co_independent_only,230,2,0,0.1035623079,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.002276607854,0
co_independent_only,230,2,1,0.143173252,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.002276607854,0
star_plus_co_independent,230,1,0,-0.08351326319,0.9923655684,0.3003392034,3,-0.05158876536,-2.955818526,0.3364731461,15.16490961,18.12072814,6.280084877,0.001138303927,0.002276607854,0
star_plus_co_independent,230,1,1,-0.09968103322,0.9589038885,0.01260103982,3,-0.05158876536,-2.955818526,0.3364731461,15.16490961,18.12072814,6.280084877,0.001138303927,0.002276607854,0
star_plus_co_independent,230,2,0,0.1094536522,0.9999958049,0.3116911404,3,1.480741089,84.84021497,0.5156771904,84.49903446,0.3411805097,0.142922433,0.001138303927,0.002276607854,0
star_plus_co_independent,230,2,1,0.1411915638,0.9798748574,0.01614641126,3,1.480741089,84.84021497,0.5156771904,84.49903446,0.3411805097,0.142922433,0.001138303927,0.002276607854,0
star_co_plus_hi_ctl49,230,1,0,-0.07707277249,0.9923655684,0.3003392034,3,-0.05158876536,-2.955818526,0.3364731461,15.16490961,18.12072814,6.280084877,0.001138303927,0.002276607854,0
star_co_plus_hi_ctl49,230,1,1,-0.09279008672,0.9589038885,0.01260103982,3,-0.05158876536,-2.955818526,0.3364731461,15.16490961,18.12072814,6.280084877,0.001138303927,0.002276607854,0
star_co_plus_hi_ctl49,230,2,0,0.1020212138,0.9999958049,0.3116911404,3,1.480741089,84.84021497,0.5156771904,84.49903446,0.3411805097,0.142922433,0.001138303927,0.002276607854,0
star_co_plus_hi_ctl49,230,2,1,0.1371810078,0.9798748574,0.01614641126,3,1.480741089,84.84021497,0.5156771904,84.49903446,0.3411805097,0.142922433,0.001138303927,0.002276607854,0
star_only,231,1,0,0.05899476869,0.997326774,0.4543837265,3,0.1724332342,9.879696568,0.3055454353,30.43361714,20.55392057,6.555430217,0,0,0
star_only,231,1,1,0.03317314005,0.9990790835,0.01856996858,3,0.1724332342,9.879696568,0.3055454353,30.43361714,20.55392057,6.555430217,0,0,0
star_only,231,2,0,0.09167094194,0.9148517834,0.2529376433,3,1.502973369,86.11403076,0.6126047501,85.31691484,0.797115924,1.416738229,0,0,0
star_only,231,2,1,0.1981451319,0.9682406192,0.01007254836,3,1.502973369,86.11403076,0.6126047501,85.31691484,0.797115924,1.416738229,0,0,0
co_independent_only,231,1,0,-0.005191467932,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.002276607854,0
co_independent_only,231,1,1,-0.05911402043,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.002276607854,0
co_independent_only,231,2,0,0.1010341748,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.002276607854,0
co_independent_only,231,2,1,0.1300611154,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.002276607854,0
star_plus_co_independent,231,1,0,0.05882924206,0.997326774,0.4543837265,3,0.1724332342,9.879696568,0.3055454353,30.43361714,20.55392057,6.555430217,0,0.002276607854,0
star_plus_co_independent,231,1,1,0.03632767792,0.9990790835,0.01856996858,3,0.1724332342,9.879696568,0.3055454353,30.43361714,20.55392057,6.555430217,0,0.002276607854,0
star_plus_co_independent,231,2,0,0.09093554584,0.9148517834,0.2529376433,3,1.502973369,86.11403076,0.6126047501,85.31691484,0.797115924,1.416738229,0,0.002276607854,0
star_plus_co_independent,231,2,1,0.1887606806,0.9682406192,0.01007254836,3,1.502973369,86.11403076,0.6126047501,85.31691484,0.797115924,1.416738229,0,0.002276607854,0
star_co_plus_hi_ctl49,231,1,0,0.06266192934,0.997326774,0.4543837265,3,0.1724332342,9.879696568,0.3055454353,30.43361714,20.55392057,6.555430217,0,0.002276607854,0
star_co_plus_hi_ctl49,231,1,1,0.04141103816,0.9990790835,0.01856996858,3,0.1724332342,9.879696568,0.3055454353,30.43361714,20.55392057,6.555430217,0,0.002276607854,0
star_co_plus_hi_ctl49,231,2,0,0.09122711508,0.9148517834,0.2529376433,3,1.502973369,86.11403076,0.6126047501,85.31691484,0.797115924,1.416738229,0,0.002276607854,0
star_co_plus_hi_ctl49,231,2,1,0.1899379325,0.9682406192,0.01007254836,3,1.502973369,86.11403076,0.6126047501,85.31691484,0.797115924,1.416738229,0,0.002276607854,0
star_only,232,1,0,-0.003302134566,0.9987742595,0.2729158179,3,0.0795397421,4.557291526,0.3192240679,25.77765304,21.22036152,1.233025175,0,0,0
star_only,232,1,1,-0.0755857636,0.9981272096,0.01440499846,3,0.0795397421,4.557291526,0.3192240679,25.77765304,21.22036152,1.233025175,0,0,0
star_only,232,2,0,0.1153966148,0.9595414894,0.2560240281,4,1.465716352,83.97936096,0.4923303276,83.80311805,0.176242903,0.7179315785,0,0,0
star_only,232,2,1,0.1173987197,0.9910856872,0.01809155763,4,1.465716352,83.97936096,0.4923303276,83.80311805,0.176242903,0.7179315785,0,0,0
co_independent_only,232,1,0,0.000268612094,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.001707455891,0
co_independent_only,232,1,1,-0.06310870695,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.001707455891,0
co_independent_only,232,2,0,0.09561771393,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.001707455891,0
co_independent_only,232,2,1,0.1289300587,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.001707455891,0
star_plus_co_independent,232,1,0,0.003557884108,0.9987742595,0.2729158179,3,0.0795397421,4.557291526,0.3192240679,25.77765304,21.22036152,1.233025175,0,0.001707455891,0
star_plus_co_independent,232,1,1,-0.06756356641,0.9981272096,0.01440499846,3,0.0795397421,4.557291526,0.3192240679,25.77765304,21.22036152,1.233025175,0,0.001707455891,0
star_plus_co_independent,232,2,0,0.1057588903,0.9595414894,0.2560240281,4,1.465716352,83.97936096,0.4923303276,83.80311805,0.176242903,0.7179315785,0,0.001707455891,0
star_plus_co_independent,232,2,1,0.10760666,0.9910856872,0.01809155763,4,1.465716352,83.97936096,0.4923303276,83.80311805,0.176242903,0.7179315785,0,0.001707455891,0
star_co_plus_hi_ctl49,232,1,0,0.002951211284,0.9987742595,0.2729158179,3,0.0795397421,4.557291526,0.3192240679,25.77765304,21.22036152,1.233025175,0,0.001707455891,0
star_co_plus_hi_ctl49,232,1,1,-0.07120200491,0.9981272096,0.01440499846,3,0.0795397421,4.557291526,0.3192240679,25.77765304,21.22036152,1.233025175,0,0.001707455891,0
star_co_plus_hi_ctl49,232,2,0,0.1008130664,0.9595414894,0.2560240281,4,1.465716352,83.97936096,0.4923303276,83.80311805,0.176242903,0.7179315785,0,0.001707455891,0
star_co_plus_hi_ctl49,232,2,1,0.1054800523,0.9910856872,0.01809155763,4,1.465716352,83.97936096,0.4923303276,83.80311805,0.176242903,0.7179315785,0,0.001707455891,0
star_only,233,1,0,0.01895223725,0.9898657304,0.2487277167,4,0.02678156308,1.534470533,0.3014460552,22.80553131,21.27106078,1.789795818,0.002845759818,0,0
star_only,233,1,1,0.02148933252,0.892966841,0.007463478438,4,0.02678156308,1.534470533,0.3014460552,22.80553131,21.27106078,1.789795818,0.002845759818,0,0
star_only,233,2,0,0.08864627326,0.9815671158,0.2134225439,3,1.471220539,84.29472762,0.5544755644,83.54007055,0.7546570669,0.4025649194,0.002845759818,0,0
star_only,233,2,1,0.139676848,0.9079314627,0.009914171582,3,1.471220539,84.29472762,0.5544755644,83.54007055,0.7546570669,0.4025649194,0.002845759818,0,0
co_independent_only,233,1,0,0.007742313776,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0,0
co_independent_only,233,1,1,-0.06143007788,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0,0
co_independent_only,233,2,0,0.09209600249,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0,0
co_independent_only,233,2,1,0.1338970831,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0,0
star_plus_co_independent,233,1,0,0.03314134931,0.9898657304,0.2487277167,4,0.02678156308,1.534470533,0.3014460552,22.80553131,21.27106078,1.789795818,0.002845759818,0,0
star_plus_co_independent,233,1,1,0.02429374,0.892966841,0.007463478438,4,0.02678156308,1.534470533,0.3014460552,22.80553131,21.27106078,1.789795818,0.002845759818,0,0
star_plus_co_independent,233,2,0,0.07702333691,0.9815671158,0.2134225439,3,1.471220539,84.29472762,0.5544755644,83.54007055,0.7546570669,0.4025649194,0.002845759818,0,0
star_plus_co_independent,233,2,1,0.1338481252,0.9079314627,0.009914171582,3,1.471220539,84.29472762,0.5544755644,83.54007055,0.7546570669,0.4025649194,0.002845759818,0,0
star_co_plus_hi_ctl49,233,1,0,0.02366289332,0.9898657304,0.2487277167,4,0.02678156308,1.534470533,0.3014460552,22.80553131,21.27106078,1.789795818,0.002845759818,0,0
star_co_plus_hi_ctl49,233,1,1,0.0172110569,0.892966841,0.007463478438,4,0.02678156308,1.534470533,0.3014460552,22.80553131,21.27106078,1.789795818,0.002845759818,0,0
star_co_plus_hi_ctl49,233,2,0,0.08080744511,0.9815671158,0.2134225439,3,1.471220539,84.29472762,0.5544755644,83.54007055,0.7546570669,0.4025649194,0.002845759818,0,0
star_co_plus_hi_ctl49,233,2,1,0.145625502,0.9079314627,0.009914171582,3,1.471220539,84.29472762,0.5544755644,83.54007055,0.7546570669,0.4025649194,0.002845759818,0,0
star_only,234,1,0,0.03862961437,0.9996498904,0.2334675789,3,0.0476462928,2.729931487,0.2335100911,29.39925009,26.6693186,0.5943348647,0,0,0
star_only,234,1,1,-0.03385770108,0.9467029684,0.008094324039,3,0.0476462928,2.729931487,0.2335100911,29.39925009,26.6693186,0.5943348647,0,0,0
star_only,234,2,0,0.1106912269,0.9566888554,0.2008017878,4,1.449949199,83.07596962,0.5290282859,82.67050385,0.4054657793,1.62132291,0,0,0
star_only,234,2,1,0.1679295293,0.9983188506,0.01165604758,4,1.449949199,83.07596962,0.5290282859,82.67050385,0.4054657793,1.62132291,0,0,0
co_independent_only,234,1,0,0.003161426825,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.007398975526,0
co_independent_only,234,1,1,-0.0571591925,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.007398975526,0
co_independent_only,234,2,0,0.1037269907,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.007398975526,0
co_independent_only,234,2,1,0.1350089284,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.007398975526,0
star_plus_co_independent,234,1,0,0.04984938432,0.9996498904,0.2334675789,3,0.0476462928,2.729931487,0.2335100911,29.39925009,26.6693186,0.5943348647,0,0.007398975526,0
star_plus_co_independent,234,1,1,-0.02402063068,0.9467029684,0.008094324039,3,0.0476462928,2.729931487,0.2335100911,29.39925009,26.6693186,0.5943348647,0,0.007398975526,0
star_plus_co_independent,234,2,0,0.1150613867,0.9566888554,0.2008017878,4,1.449949199,83.07596962,0.5290282859,82.67050385,0.4054657793,1.62132291,0,0.007398975526,0
star_plus_co_independent,234,2,1,0.1706870459,0.9983188506,0.01165604758,4,1.449949199,83.07596962,0.5290282859,82.67050385,0.4054657793,1.62132291,0,0.007398975526,0
star_co_plus_hi_ctl49,234,1,0,0.04685761371,0.9996498904,0.2334675789,3,0.0476462928,2.729931487,0.2335100911,29.39925009,26.6693186,0.5943348647,0,0.007398975526,0
star_co_plus_hi_ctl49,234,1,1,-0.02592646243,0.9467029684,0.008094324039,3,0.0476462928,2.729931487,0.2335100911,29.39925009,26.6693186,0.5943348647,0,0.007398975526,0
star_co_plus_hi_ctl49,234,2,0,0.1197024625,0.9566888554,0.2008017878,4,1.449949199,83.07596962,0.5290282859,82.67050385,0.4054657793,1.62132291,0,0.007398975526,0
star_co_plus_hi_ctl49,234,2,1,0.170443725,0.9983188506,0.01165604758,4,1.449949199,83.07596962,0.5290282859,82.67050385,0.4054657793,1.62132291,0,0.007398975526,0
star_only,235,1,0,-0.08216043622,0.9879836201,0.2680097028,3,-0.03985271937,-2.283392622,0.3862368324,13.98931236,16.27270498,5.607658973,0,0,0
star_only,235,1,1,-0.09661710268,0.9595308711,0.01299207921,3,-0.03985271937,-2.283392622,0.3862368324,13.98931236,16.27270498,5.607658973,0,0,0
star_only,235,2,0,0.09103225506,0.9946138818,0.2834413735,3,1.504105823,86.17891559,0.4762152499,85.54798518,0.6309304066,1.481623051,0,0,0
star_only,235,2,1,0.09256127813,0.9425105021,0.01407132265,3,1.504105823,86.17891559,0.4762152499,85.54798518,0.6309304066,1.481623051,0,0,0
co_independent_only,235,1,0,-0.002147674583,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.003414911781,0
co_independent_only,235,1,1,-0.06791000811,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.003414911781,0
co_independent_only,235,2,0,0.09657010467,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.003414911781,0
co_independent_only,235,2,1,0.1349965668,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.003414911781,0
star_plus_co_independent,235,1,0,-0.07752127165,0.9879836201,0.2680097028,3,-0.03985271937,-2.283392622,0.3862368324,13.98931236,16.27270498,5.607658973,0,0.003414911781,0
star_plus_co_independent,235,1,1,-0.09284653176,0.9595308711,0.01299207921,3,-0.03985271937,-2.283392622,0.3862368324,13.98931236,16.27270498,5.607658973,0,0.003414911781,0
star_plus_co_independent,235,2,0,0.08489452839,0.9946138818,0.2834413735,3,1.504105823,86.17891559,0.4762152499,85.54798518,0.6309304066,1.481623051,0,0.003414911781,0
star_plus_co_independent,235,2,1,0.08957175814,0.9425105021,0.01407132265,3,1.504105823,86.17891559,0.4762152499,85.54798518,0.6309304066,1.481623051,0,0.003414911781,0
star_co_plus_hi_ctl49,235,1,0,-0.07882456114,0.9879836201,0.2680097028,3,-0.03985271937,-2.283392622,0.3862368324,13.98931236,16.27270498,5.607658973,0,0.003414911781,0
star_co_plus_hi_ctl49,235,1,1,-0.09271554955,0.9595308711,0.01299207921,3,-0.03985271937,-2.283392622,0.3862368324,13.98931236,16.27270498,5.607658973,0,0.003414911781,0
star_co_plus_hi_ctl49,235,2,0,0.08659879474,0.9946138818,0.2834413735,3,1.504105823,86.17891559,0.4762152499,85.54798518,0.6309304066,1.481623051,0,0.003414911781,0
star_co_plus_hi_ctl49,235,2,1,0.08940955881,0.9425105021,0.01407132265,3,1.504105823,86.17891559,0.4762152499,85.54798518,0.6309304066,1.481623051,0,0.003414911781,0
star_only,236,1,0,-0.1288907881,0.9986249221,0.3718674985,4,-0.1577646808,-9.039250368,0.3492743181,6.867495807,15.90674618,12.36351672,0,0,0
star_only,236,1,1,-0.2251256619,0.9535986107,0.01817443413,4,-0.1577646808,-9.039250368,0.3492743181,6.867495807,15.90674618,12.36351672,0,0,0
star_only,236,2,0,0.09477812131,0.9719851741,0.3111486499,3,1.514163377,86.75517099,0.5359778283,86.18410499,0.5710660003,2.05787846,0,0,0
star_only,236,2,1,0.1409273073,0.9266423681,0.01345683336,3,1.514163377,86.75517099,0.5359778283,86.18410499,0.5710660003,2.05787846,0,0,0
co_independent_only,236,1,0,-0.008322149703,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.003984063745,0
co_independent_only,236,1,1,-0.06157390395,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.003984063745,0
co_independent_only,236,2,0,0.1050828657,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.003984063745,0
co_independent_only,236,2,1,0.1349915253,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.003984063745,0
star_plus_co_independent,236,1,0,-0.1289948355,0.9986249221,0.3718674985,4,-0.1577646808,-9.039250368,0.3492743181,6.867495807,15.90674618,12.36351672,0,0.003984063745,0
star_plus_co_independent,236,1,1,-0.225608242,0.9535986107,0.01817443413,4,-0.1577646808,-9.039250368,0.3492743181,6.867495807,15.90674618,12.36351672,0,0.003984063745,0
star_plus_co_independent,236,2,0,0.100206079,0.9719851741,0.3111486499,3,1.514163377,86.75517099,0.5359778283,86.18410499,0.5710660003,2.05787846,0,0.003984063745,0
star_plus_co_independent,236,2,1,0.1382093781,0.9266423681,0.01345683336,3,1.514163377,86.75517099,0.5359778283,86.18410499,0.5710660003,2.05787846,0,0.003984063745,0
star_co_plus_hi_ctl49,236,1,0,-0.1303453218,0.9986249221,0.3718674985,4,-0.1577646808,-9.039250368,0.3492743181,6.867495807,15.90674618,12.36351672,0,0.003984063745,0
star_co_plus_hi_ctl49,236,1,1,-0.2243733768,0.9535986107,0.01817443413,4,-0.1577646808,-9.039250368,0.3492743181,6.867495807,15.90674618,12.36351672,0,0.003984063745,0
star_co_plus_hi_ctl49,236,2,0,0.09679392372,0.9719851741,0.3111486499,3,1.514163377,86.75517099,0.5359778283,86.18410499,0.5710660003,2.05787846,0,0.003984063745,0
star_co_plus_hi_ctl49,236,2,1,0.1369459308,0.9266423681,0.01345683336,3,1.514163377,86.75517099,0.5359778283,86.18410499,0.5710660003,2.05787846,0,0.003984063745,0
star_only,237,1,0,0.1176223188,0.9621957339,0.5283079351,3,0.6764036912,38.75507675,0.1679106706,57.55373965,18.79866289,35.4308104,0,0,0
star_only,237,1,1,0.07359707963,0.9988479565,0.01394653311,3,0.6764036912,38.75507675,0.1679106706,57.55373965,18.79866289,35.4308104,0,0,0
star_only,237,2,0,0.1254025499,0.7375452697,0.1304861356,3,1.555891374,89.1460091,0.543338564,88.7869668,0.3590423092,4.44871657,0,0,0
star_only,237,2,1,0.1107850043,0.9806670181,0.005105031784,3,1.555891374,89.1460091,0.543338564,88.7869668,0.3590423092,4.44871657,0,0,0
co_independent_only,237,1,0,-0.01171822094,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.001707455891,0
co_independent_only,237,1,1,-0.06678092355,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.001707455891,0
co_independent_only,237,2,0,0.1033161946,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.001707455891,0
co_independent_only,237,2,1,0.1389241114,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.001707455891,0
star_plus_co_independent,237,1,0,0.1081764257,0.9621957339,0.5283079351,3,0.6764036912,38.75507675,0.1679106706,57.55373965,18.79866289,35.4308104,0,0.001707455891,0
star_plus_co_independent,237,1,1,0.07108270512,0.9988479565,0.01394653311,3,0.6764036912,38.75507675,0.1679106706,57.55373965,18.79866289,35.4308104,0,0.001707455891,0
star_plus_co_independent,237,2,0,0.1203310117,0.7375452697,0.1304861356,3,1.555891374,89.1460091,0.543338564,88.7869668,0.3590423092,4.44871657,0,0.001707455891,0
star_plus_co_independent,237,2,1,0.1105045854,0.9806670181,0.005105031784,3,1.555891374,89.1460091,0.543338564,88.7869668,0.3590423092,4.44871657,0,0.001707455891,0
