amplitude_policy,galaxy,split,formula_family,n_points,rmse_tpg_v6,rmse_mond,rmse_matched_family,rmse_wrong_family_mean,best_family,matched_family_rank,rmse_K_compact_finite,rmse_K_scale_tail_spiral,rmse_K_exponential_disk,rmse_K_thick_flared,matched_minus_wrong_mean,matched_minus_tpg_v6,matched_minus_mond,matched_beats_wrong_mean,matched_beats_tpg_v6,matched_beats_mond
global_attractive_only,NGC4389,holdout,K_thick_flared,6,46.55692853885728,48.50110279830857,46.55692853885728,46.55692853885728,K_compact_finite,4,46.55692853885728,46.55692853885728,46.55692853885728,46.55692853885728,0.0,0.0,-1.9441742594512945,False,False,True
global_attractive_only,NGC5907,holdout,K_thick_flared,19,16.785509985459306,18.59536481497724,16.785509985459306,16.785509985459306,K_compact_finite,4,16.785509985459306,16.785509985459306,16.785509985459306,16.785509985459306,0.0,0.0,-1.8098548295179349,False,False,True
global_attractive_only,NGC5985,holdout,K_compact_finite,33,72.28739039126062,69.40357999391347,72.28739039126062,72.28739039126062,K_compact_finite,1,72.28739039126062,72.28739039126062,72.28739039126062,72.28739039126062,0.0,0.0,2.8838103973471476,False,False,False
global_attractive_only,NGC6789,holdout,K_scale_tail_spiral,4,15.897752239176857,15.396246199577478,15.897752239176857,15.897752239176858,K_compact_finite,2,15.897752239176857,15.897752239176857,15.897752239176857,15.897752239176857,-1.7763568394002505e-15,0.0,0.5015060395993789,True,False,False
global_attractive_only,NGC6946,holdout,K_compact_finite,58,15.025447425206579,17.728143095419597,15.025447425206579,15.025447425206579,K_compact_finite,1,15.025447425206579,15.025447425206579,15.025447425206579,15.025447425206579,0.0,0.0,-2.702695670213018,False,False,True
global_attractive_only,NGC7331,holdout,K_thick_flared,36,25.485065060071012,29.311675230419702,25.485065060071012,25.485065060071012,K_compact_finite,4,25.485065060071012,25.485065060071012,25.485065060071012,25.485065060071012,0.0,0.0,-3.8266101703486903,False,False,True
global_attractive_only,UGC00731,holdout,K_scale_tail_spiral,12,12.845453066903099,11.466827035781066,12.845453066903099,12.845453066903099,K_compact_finite,2,12.845453066903099,12.845453066903099,12.845453066903099,12.845453066903099,0.0,0.0,1.3786260311220335,False,False,False
global_attractive_only,UGC00891,holdout,K_scale_tail_spiral,5,5.958365558298525,7.682081654505746,5.958365558298525,5.958365558298525,K_compact_finite,2,5.958365558298525,5.958365558298525,5.958365558298525,5.958365558298525,0.0,0.0,-1.7237160962072204,False,False,True
global_attractive_only,UGC02023,holdout,K_scale_tail_spiral,5,12.198048884046239,13.979836766957423,12.198048884046239,12.198048884046239,K_compact_finite,2,12.198048884046239,12.198048884046239,12.198048884046239,12.198048884046239,0.0,0.0,-1.7817878829111837,False,False,True
global_attractive_only,UGC02259,holdout,K_exponential_disk,8,16.43514083306515,13.66144175213647,16.43514083306515,16.43514083306515,K_compact_finite,3,16.43514083306515,16.43514083306515,16.43514083306515,16.43514083306515,0.0,0.0,2.7736990809286812,False,False,False
global_attractive_only,UGC03580,holdout,K_compact_finite,47,25.49452615076704,27.172706555031343,25.49452615076704,25.49452615076704,K_compact_finite,1,25.49452615076704,25.49452615076704,25.49452615076704,25.49452615076704,0.0,0.0,-1.6781804042643031,False,False,True
global_attractive_only,UGC04305,holdout,K_scale_tail_spiral,22,23.999621706482884,26.588364190715332,23.999621706482884,23.999621706482884,K_compact_finite,2,23.999621706482884,23.999621706482884,23.999621706482884,23.999621706482884,0.0,0.0,-2.588742484232448,False,False,True
global_attractive_only,UGC04499,holdout,K_scale_tail_spiral,9,6.040634191372928,8.985021588452573,6.040634191372928,6.040634191372928,K_compact_finite,2,6.040634191372928,6.040634191372928,6.040634191372928,6.040634191372928,0.0,0.0,-2.9443873970796455,False,False,True
global_attractive_only,UGC05414,holdout,K_scale_tail_spiral,6,6.4008126343112375,8.261884143933315,6.4008126343112375,6.4008126343112375,K_compact_finite,2,6.4008126343112375,6.4008126343112375,6.4008126343112375,6.4008126343112375,0.0,0.0,-1.8610715096220778,False,False,True
global_attractive_only,UGC05716,holdout,K_scale_tail_spiral,12,5.844868825954693,5.605647282808069,5.844868825954693,5.844868825954694,K_compact_finite,2,5.844868825954693,5.844868825954693,5.844868825954693,5.844868825954693,-8.881784197001252e-16,0.0,0.23922154314662425,True,False,False
global_attractive_only,UGC05829,holdout,K_scale_tail_spiral,11,6.222677845510406,8.606905396927852,6.222677845510406,6.222677845510407,K_compact_finite,2,6.222677845510406,6.222677845510406,6.222677845510406,6.222677845510406,-8.881784197001252e-16,0.0,-2.384227551417446,True,False,True
global_attractive_only,UGC05986,holdout,K_scale_tail_spiral,15,17.532159853325275,15.059299363743824,17.532159853325275,17.532159853325275,K_compact_finite,2,17.532159853325275,17.532159853325275,17.532159853325275,17.532159853325275,0.0,0.0,2.4728604895814517,False,False,False
global_attractive_only,UGC06818,holdout,K_scale_tail_spiral,8,12.386120759877572,13.66362183441789,12.386120759877572,12.386120759877572,K_compact_finite,2,12.386120759877572,12.386120759877572,12.386120759877572,12.386120759877572,0.0,0.0,-1.277501074540318,False,False,True
global_attractive_only,UGC06917,holdout,K_scale_tail_spiral,11,6.430936477869006,4.61507933369384,6.430936477869006,6.430936477869007,K_compact_finite,2,6.430936477869006,6.430936477869006,6.430936477869006,6.430936477869006,-8.881784197001252e-16,0.0,1.8158571441751654,True,False,False
global_attractive_only,UGC06983,holdout,K_scale_tail_spiral,17,11.036839059186455,9.148970751386091,11.036839059186455,11.036839059186455,K_compact_finite,2,11.036839059186455,11.036839059186455,11.036839059186455,11.036839059186455,0.0,0.0,1.887868307800364,False,False,False
global_attractive_only,UGC07151,holdout,K_exponential_disk,11,4.3119123214161394,5.615951252005322,4.3119123214161394,4.3119123214161394,K_compact_finite,3,4.3119123214161394,4.3119123214161394,4.3119123214161394,4.3119123214161394,0.0,0.0,-1.3040389305891829,False,False,True
global_attractive_only,UGC07261,holdout,K_exponential_disk,7,4.296839337715027,4.6168185611277694,4.296839337715027,4.296839337715027,K_compact_finite,3,4.296839337715027,4.296839337715027,4.296839337715027,4.296839337715027,0.0,0.0,-0.31997922341274254,False,False,True
global_attractive_only,UGC07577,holdout,K_scale_tail_spiral,9,10.601721967205515,13.125766123408509,10.601721967205515,10.601721967205515,K_compact_finite,2,10.601721967205515,10.601721967205515,10.601721967205515,10.601721967205515,0.0,0.0,-2.5240441562029936,False,False,True
global_attractive_only,UGC07603,holdout,K_exponential_disk,12,9.318897295784359,6.8156573361002755,9.318897295784359,9.318897295784359,K_compact_finite,3,9.318897295784359,9.318897295784359,9.318897295784359,9.318897295784359,0.0,0.0,2.503239959684083,False,False,False
global_attractive_only,UGC08699,holdout,K_compact_finite,41,15.184307759904634,13.478161966003247,15.184307759904634,15.184307759904634,K_compact_finite,1,15.184307759904634,15.184307759904634,15.184307759904634,15.184307759904634,0.0,0.0,1.7061457939013867,False,False,False
global_attractive_only,UGC11914,holdout,K_compact_finite,65,33.820143068839116,30.19760108867859,33.820143068839116,33.820143068839116,K_compact_finite,1,33.820143068839116,33.820143068839116,33.820143068839116,33.820143068839116,0.0,0.0,3.622541980160527,False,False,False
global_attractive_only,UGC12506,holdout,K_exponential_disk,31,40.697842583379504,38.12269540109571,40.697842583379504,40.697842583379504,K_compact_finite,3,40.697842583379504,40.697842583379504,40.697842583379504,40.697842583379504,0.0,0.0,2.575147182283793,False,False,False
global_attractive_only,UGCA444,holdout,K_scale_tail_spiral,36,3.0580094444767805,4.92757139254757,3.0580094444767805,3.0580094444767805,K_compact_finite,2,3.0580094444767805,3.0580094444767805,3.0580094444767805,3.0580094444767805,0.0,0.0,-1.8695619480707895,False,False,True
global_attractive_only,D512-2,train,K_scale_tail_spiral,4,2.5139498188497846,6.561883790113319,2.5139498188497846,2.5139498188497846,K_compact_finite,2,2.5139498188497846,2.5139498188497846,2.5139498188497846,2.5139498188497846,0.0,0.0,-4.047933971263534,False,False,True
global_attractive_only,D564-8,train,K_scale_tail_spiral,6,3.399294537690645,7.16409055590109,3.399294537690645,3.399294537690645,K_compact_finite,2,3.399294537690645,3.399294537690645,3.399294537690645,3.399294537690645,0.0,0.0,-3.764796018210445,False,False,True
global_attractive_only,D631-7,train,K_scale_tail_spiral,16,10.35809255392164,10.521817679771978,10.35809255392164,10.35809255392164,K_compact_finite,2,10.35809255392164,10.35809255392164,10.35809255392164,10.35809255392164,0.0,0.0,-0.1637251258503376,False,False,True
global_attractive_only,DDO064,train,K_scale_tail_spiral,14,2.7332917850477236,3.548332793859171,2.7332917850477236,2.7332917850477236,K_compact_finite,2,2.7332917850477236,2.7332917850477236,2.7332917850477236,2.7332917850477236,0.0,0.0,-0.8150410088114475,False,False,True
global_attractive_only,DDO154,train,K_scale_tail_spiral,12,3.544983778635305,4.451832612674567,3.544983778635305,3.5449837786353044,K_compact_finite,2,3.544983778635305,3.544983778635305,3.544983778635305,3.544983778635305,4.440892098500626e-16,0.0,-0.9068488340392618,False,False,True
global_attractive_only,DDO161,train,K_scale_tail_spiral,31,13.579219703882607,18.569662825271475,13.579219703882607,13.579219703882607,K_compact_finite,2,13.579219703882607,13.579219703882607,13.579219703882607,13.579219703882607,0.0,0.0,-4.990443121388868,False,False,True
global_attractive_only,DDO168,train,K_scale_tail_spiral,10,6.727638673752554,7.879974549733663,6.727638673752554,6.727638673752554,K_compact_finite,2,6.727638673752554,6.727638673752554,6.727638673752554,6.727638673752554,0.0,0.0,-1.1523358759811089,False,False,True
global_attractive_only,DDO170,train,K_scale_tail_spiral,8,7.480201139884626,14.370201282342645,7.480201139884626,7.480201139884625,K_compact_finite,2,7.480201139884626,7.480201139884626,7.480201139884626,7.480201139884626,8.881784197001252e-16,0.0,-6.890000142458019,False,False,True
global_attractive_only,ESO079-G014,train,K_thick_flared,15,12.522654026496923,11.397542407404476,12.522654026496923,12.522654026496923,K_compact_finite,4,12.522654026496923,12.522654026496923,12.522654026496923,12.522654026496923,0.0,0.0,1.125111619092447,False,False,False
global_attractive_only,ESO444-G084,train,K_scale_tail_spiral,7,13.917114692092932,10.513209179623457,13.917114692092932,13.917114692092932,K_compact_finite,2,13.917114692092932,13.917114692092932,13.917114692092932,13.917114692092932,0.0,0.0,3.403905512469475,False,False,False
global_attractive_only,ESO563-G021,train,K_thick_flared,30,47.72714916375959,44.48667176928297,47.72714916375959,47.7271491637596,K_compact_finite,4,47.72714916375959,47.72714916375959,47.72714916375959,47.72714916375959,-7.105427357601002e-15,0.0,3.2404773944766205,True,False,False
global_attractive_only,F563-V1,train,K_scale_tail_spiral,6,23.66949222725619,29.338957960123544,23.66949222725619,23.66949222725619,K_compact_finite,2,23.66949222725619,23.66949222725619,23.66949222725619,23.66949222725619,0.0,0.0,-5.669465732867355,False,False,True
global_attractive_only,F563-V2,train,K_scale_tail_spiral,10,26.238947803350438,23.428832485173935,26.238947803350438,26.238947803350438,K_compact_finite,2,26.238947803350438,26.238947803350438,26.238947803350438,26.238947803350438,0.0,0.0,2.8101153181765035,False,False,False
global_attractive_only,F565-V2,train,K_scale_tail_spiral,7,11.960771688430881,6.916649069723871,11.960771688430881,11.960771688430881,K_compact_finite,2,11.960771688430881,11.960771688430881,11.960771688430881,11.960771688430881,0.0,0.0,5.044122618707011,False,False,False
global_attractive_only,F567-2,train,K_scale_tail_spiral,5,14.016635993218337,19.406231954265397,14.016635993218337,14.016635993218337,K_compact_finite,2,14.016635993218337,14.016635993218337,14.016635993218337,14.016635993218337,0.0,0.0,-5.3895959610470605,False,False,True
global_attractive_only,F568-3,train,K_exponential_disk,18,9.11490703879206,7.976415983117765,9.11490703879206,9.11490703879206,K_compact_finite,3,9.11490703879206,9.11490703879206,9.11490703879206,9.11490703879206,0.0,0.0,1.1384910556742946,False,False,False
global_attractive_only,F568-V1,train,K_exponential_disk,15,29.877210479611758,25.762065140172663,29.877210479611758,29.877210479611758,K_compact_finite,3,29.877210479611758,29.877210479611758,29.877210479611758,29.877210479611758,0.0,0.0,4.1151453394390956,False,False,False
global_attractive_only,F571-8,train,K_thick_flared,13,30.175376192122503,28.290592925853005,30.175376192122503,30.175376192122503,K_compact_finite,4,30.175376192122503,30.175376192122503,30.175376192122503,30.175376192122503,0.0,0.0,1.8847832662694977,False,False,False
global_attractive_only,F571-V1,train,K_scale_tail_spiral,7,3.5735232878164758,6.360130039546406,3.5735232878164758,3.5735232878164758,K_compact_finite,2,3.5735232878164758,3.5735232878164758,3.5735232878164758,3.5735232878164758,0.0,0.0,-2.78660675172993,False,False,True
global_attractive_only,F574-1,train,K_exponential_disk,14,11.820788616096635,8.776912560877792,11.820788616096635,11.820788616096635,K_compact_finite,3,11.820788616096635,11.820788616096635,11.820788616096635,11.820788616096635,0.0,0.0,3.0438760552188437,False,False,False
global_attractive_only,F574-2,train,K_scale_tail_spiral,5,32.6388165436646,38.74115873241575,32.6388165436646,32.6388165436646,K_compact_finite,2,32.6388165436646,32.6388165436646,32.6388165436646,32.6388165436646,0.0,0.0,-6.102342188751145,False,False,True
global_attractive_only,F579-V1,train,K_thick_flared,14,19.63941142103888,18.38890176475787,19.63941142103888,19.63941142103888,K_compact_finite,4,19.63941142103888,19.63941142103888,19.63941142103888,19.63941142103888,0.0,0.0,1.250509656281011,False,False,False
global_attractive_only,F583-1,train,K_scale_tail_spiral,25,13.297286773674033,10.320140273858495,13.297286773674033,13.297286773674033,K_compact_finite,2,13.297286773674033,13.297286773674033,13.297286773674033,13.297286773674033,0.0,0.0,2.9771464998155377,False,False,False
global_attractive_only,F583-4,train,K_thick_flared,12,2.089348476842753,5.381087823103697,2.089348476842753,2.089348476842753,K_compact_finite,4,2.089348476842753,2.089348476842753,2.089348476842753,2.089348476842753,0.0,0.0,-3.291739346260944,False,False,True
global_attractive_only,KK98-251,train,K_scale_tail_spiral,15,8.181219377823203,10.870651981388162,8.181219377823203,8.181219377823203,K_compact_finite,2,8.181219377823203,8.181219377823203,8.181219377823203,8.181219377823203,0.0,0.0,-2.68943260356496,False,False,True
global_attractive_only,NGC0055,train,K_scale_tail_spiral,21,13.646013162608714,17.518196226309797,13.646013162608714,13.646013162608716,K_compact_finite,2,13.646013162608714,13.646013162608714,13.646013162608714,13.646013162608714,-1.7763568394002505e-15,0.0,-3.8721830637010832,True,False,True
global_attractive_only,NGC0100,train,K_exponential_disk,21,7.537919334963079,6.061732881040405,7.537919334963079,7.537919334963079,K_compact_finite,3,7.537919334963079,7.537919334963079,7.537919334963079,7.537919334963079,0.0,0.0,1.476186453922674,False,False,False
global_attractive_only,NGC0247,train,K_exponential_disk,26,3.866312004062215,5.475417572666649,3.866312004062215,3.8663120040622148,K_compact_finite,3,3.866312004062215,3.866312004062215,3.866312004062215,3.866312004062215,4.440892098500626e-16,0.0,-1.6091055686044342,False,False,True
